recall@100,score1,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11,score12,score13,score14,score15,score16,score17,score18,score19,score20,score21,score22,score23,score24,score25,score26,score27,score28,score29,score30,score31,score32,score33,score34,score35,score36,score37,score38,score39,score40,score41,score42,score43,score44,score45,score46,score47,score48,score49,score50,score51,score52,score53,score54,score55,score56,score57,score58,score59,score60,score61,score62,score63,score64,score65,score66,score67,score68,score69,score70,score71,score72,score73,score74,score75,score76,score77,score78,score79,score80,score81,score82,score83,score84,score85,score86,score87,score88,score89,score90,score91,score92,score93,score94,score95,score96,score97,score98,score99,score100
1.000000,15.946400,15.542100,14.106500,12.633800,12.275200,12.148400,11.842100,11.751000,11.195900,10.545800,9.799400,9.632800,9.488500,9.162700,9.036900,8.862000,8.621400,8.585800,8.556500,8.308600,8.251900,8.085500,8.019600,7.617800,7.612000,7.555300,7.339000,7.095200,7.068400,7.066800,6.914700,6.875500,6.842200,6.776900,6.765600,6.736300,6.611600,6.438300,6.338600,6.241900,6.148200,6.087200,6.084900,6.069100,5.968800,5.908800,5.855000,5.834700,5.750200,5.748400,5.702600,5.696800,5.659900,5.602100,5.554400,5.547500,5.452200,5.405800,5.377800,5.371500,5.284500,5.193000,5.193000,5.122500,5.078800,5.054000,4.962900,4.954500,4.925400,4.922300,4.888500,4.827900,4.816500,4.816400,4.779000,4.746300,4.678200,4.678200,4.612100,4.600000,4.586000,4.579700,4.565700,4.553100,4.547800,4.516300,4.516300,4.516300,4.498800,4.457200,4.454600,4.433800,4.394600,4.339800,4.335500,4.335500,4.249700,4.248500,4.248500,4.220500
1.000000,10.093800,9.580200,9.360200,9.142800,8.640700,8.451800,8.234900,8.042900,8.019600,7.958500,7.947700,7.643100,7.555300,7.505300,7.441800,7.438700,7.285300,7.277600,7.269500,7.113000,7.095200,7.063400,6.914700,6.871000,6.842200,6.783700,6.776900,6.756500,6.756500,6.736300,6.675600,6.675500,6.668500,6.652400,6.585900,6.584300,6.565200,6.506400,6.409100,6.370800,6.327600,6.221300,6.202900,6.160300,6.061800,5.861600,5.834700,5.735200,5.702600,5.605100,5.602100,5.554400,5.377800,5.371500,5.284500,5.224800,5.078800,5.054000,4.962900,4.954500,4.925400,4.922300,4.888500,4.827900,4.746300,4.612100,4.579700,4.547800,4.516300,4.516300,4.454600,4.394600,4.304600,4.143500,3.641100,2.743000,2.732500,2.707000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100
0.500000,14.926800,11.851100,11.829800,10.626200,9.772000,9.457800,9.274800,8.755500,8.632700,8.583400,8.542100,8.484100,8.440400,8.427900,8.328200,8.146500,8.088200,8.023200,7.956100,7.843700,7.772200,7.707100,7.403900,7.387700,7.345900,7.210000,7.152200,7.113600,7.092600,6.956700,6.941100,6.884500,6.826800,6.825200,6.810700,6.809600,6.741100,6.716800,6.711000,6.689300,6.658100,6.650300,6.636400,6.627200,6.596300,6.446800,6.414900,6.366000,6.355900,6.348800,6.263200,6.233400,6.221400,6.205000,6.170800,6.166800,6.156900,6.150500,6.148900,6.126400,6.122600,6.121300,6.120800,6.075400,6.073700,6.073700,6.033000,6.013100,5.945700,5.901300,5.882100,5.882100,5.882100,5.767300,5.746400,5.735200,5.723100,5.711800,5.672200,5.654200,5.642000,5.642000,5.641300,5.630400,5.629100,5.628500,5.616900,5.605300,5.595600,5.585300,5.585300,5.580600,5.575100,5.575100,5.569100,5.563100,5.533900,5.533400,5.493300,5.453300
1.000000,15.372100,14.579000,13.743700,12.966300,12.529200,11.913500,11.572700,10.534900,10.282800,10.046900,9.933000,9.821700,9.632800,9.488500,8.019600,7.838800,7.814800,7.555300,7.193300,7.095200,7.068400,7.019400,6.925100,6.914700,6.842200,6.776900,6.744100,6.744100,6.736300,6.664100,6.611600,6.586000,6.560400,6.484700,6.484700,6.484700,6.459800,6.438300,6.359700,6.241900,6.210400,6.150800,6.117300,6.069100,6.051500,5.923900,5.855000,5.834700,5.821200,5.801600,5.750200,5.742300,5.713100,5.702600,5.684200,5.659900,5.602100,5.599200,5.599200,5.571500,5.554400,5.544000,5.516800,5.516800,5.489800,5.463100,5.463100,5.377800,5.371500,5.358900,5.284500,5.234100,5.193000,5.193000,5.122500,5.078800,5.068900,5.054000,4.962900,4.954500,4.925400,4.922300,4.888500,4.827900,4.816500,4.816400,4.783700,4.779000,4.746300,4.703600,4.678200,4.678200,4.669900,4.612100,4.600000,4.588400,4.579700,4.579700,4.565700,4.547800
1.000000,14.456800,9.321600,8.649100,8.489800,7.969500,7.253400,6.358100,5.998500,5.639700,5.320500,4.633100,4.615300,4.374400,4.334100,4.294500,4.294500,4.255600,4.255600,4.255600,4.217400,4.143100,4.106900,4.106900,4.071300,4.036400,4.036400,4.036400,4.036400,4.002000,4.002000,4.002000,3.968200,3.968200,3.968200,3.968200,3.902300,3.870200,3.870200,3.870200,3.838600,3.838600,3.807500,3.807500,3.807500,3.776900,3.776900,3.776900,3.746800,3.688000,3.688000,3.688000,3.631100,3.631100,3.631100,3.603200,3.603200,3.603200,3.575800,3.548800,3.548800,3.522200,3.522200,3.522200,3.496100,3.496100,3.470200,3.470200,3.444800,3.444800,3.444800,3.444800,3.419800,3.419800,3.419800,3.419800,3.395100,3.395100,3.395100,3.395100,3.395100,3.395100,3.395100,3.346700,3.346700,3.346700,3.323100,3.323100,3.323100,3.323100,3.323100,3.323100,3.299700,3.299700,3.299700,3.299700,3.276700,3.276700,3.276700,3.254100,3.254100
1.000000,15.781400,15.189700,13.249500,13.224600,13.170000,13.100200,12.830300,11.986800,11.877700,11.869200,11.854800,11.341400,11.029000,11.019000,10.970400,10.669000,10.559500,10.182500,10.160000,9.925500,9.818300,9.682600,9.667200,9.553300,9.544000,9.543300,9.531800,9.465100,9.378200,9.209200,9.200200,9.147400,9.136200,9.114200,9.068500,8.993400,8.314800,8.042900,8.019600,7.958500,7.947700,7.945800,7.930800,7.892700,7.879900,7.636700,7.555300,7.429000,7.386100,7.095200,6.914700,6.871000,6.842200,6.776900,6.736300,6.693100,6.584300,6.506400,6.407800,6.367800,6.327600,6.271700,6.257300,6.222400,6.221300,6.202900,6.173400,6.149300,6.124100,6.111300,6.111000,6.075100,6.063700,6.058500,6.034500,6.005000,5.992300,5.945100,5.934300,5.928200,5.920900,5.907400,5.884000,5.867300,5.863800,5.863800,5.859300,5.846900,5.840300,5.834700,5.810700,5.809700,5.793200,5.773400,5.738400,5.715700,5.709200,5.702600,5.699500,5.699500
0.600000,23.076500,22.099900,21.334500,19.596400,19.494500,18.847800,15.332300,15.155800,14.102600,13.764400,12.284500,11.647900,11.589800,11.127800,11.078900,11.055700,10.499900,9.760500,9.529100,9.376500,9.334700,8.844100,8.602600,8.482200,8.334900,8.015900,7.471700,7.279700,7.039200,6.965200,6.585300,6.520700,6.384100,5.878700,5.854700,5.725100,5.654200,5.559600,5.528900,5.468000,5.423400,5.410200,5.388700,5.367400,5.304500,5.302100,5.183000,5.143200,5.130100,5.122200,5.122200,5.104900,5.090800,5.036700,5.014000,5.008800,4.939400,4.939400,4.927000,4.902900,4.847900,4.796500,4.796500,4.771200,4.762300,4.746200,4.728400,4.718900,4.696900,4.662000,4.648700,4.624900,4.601400,4.578200,4.578200,4.578200,4.578200,4.562100,4.555100,4.473600,4.473600,4.473600,4.465200,4.443700,4.443300,4.414100,4.378800,4.332300,4.299800,4.225100,4.211400,4.191300,4.165000,4.139100,4.097000,4.097000,4.097000,3.988700,3.953900,3.919600
1.000000,15.946400,15.542100,14.106500,12.633800,12.275200,12.148400,11.842100,11.751000,11.195900,10.545800,9.799400,9.632800,9.488500,9.162700,9.036900,8.862000,8.621400,8.585800,8.556500,8.308600,8.251900,8.085500,8.019600,7.617800,7.612000,7.555300,7.339000,7.095200,7.068400,7.066800,6.914700,6.875500,6.842200,6.776900,6.765600,6.736300,6.611600,6.438300,6.338600,6.241900,6.148200,6.087200,6.084900,6.069100,5.968800,5.908800,5.855000,5.834700,5.750200,5.748400,5.702600,5.696800,5.659900,5.602100,5.554400,5.547500,5.452200,5.405800,5.377800,5.371500,5.284500,5.193000,5.193000,5.122500,5.078800,5.054000,4.962900,4.954500,4.925400,4.922300,4.888500,4.827900,4.816500,4.816400,4.779000,4.746300,4.678200,4.678200,4.612100,4.600000,4.586000,4.579700,4.565700,4.553100,4.547800,4.516300,4.516300,4.516300,4.498800,4.457200,4.454600,4.433800,4.394600,4.339800,4.335500,4.335500,4.249700,4.248500,4.248500,4.220500
0.833333,13.594300,13.201700,12.032100,11.959900,10.794500,10.769700,10.616700,9.747100,9.673700,9.253900,9.125900,8.855800,8.590500,8.352200,8.219300,7.974800,7.821300,7.760400,7.698900,7.583300,7.501400,7.480300,7.414100,7.305400,7.148300,6.951500,6.900900,6.863600,6.806700,6.764200,6.576100,6.267900,6.187700,6.154800,5.974300,5.926000,5.917800,5.856200,5.836500,5.792800,5.784500,5.784500,5.761600,5.749700,5.707300,5.643200,5.544100,5.543600,5.543600,5.541600,5.541600,5.495300,5.478300,5.476000,5.476000,5.443700,5.435300,5.414100,5.411900,5.411900,5.349100,5.349100,5.330800,5.228100,5.226900,5.198600,5.172700,5.112300,5.084200,5.028900,4.921700,4.895600,4.895600,4.844300,4.843200,4.819000,4.794000,4.720500,4.696500,4.674000,4.672800,4.672800,4.626000,4.557500,4.535100,4.513000,4.491000,4.478300,4.441200,4.441200,4.384500,4.368600,4.368600,4.343300,4.302800,4.298400,4.298400,4.264200,4.264200,4.230500
1.000000,10.093800,9.580200,9.360200,9.142800,8.640700,8.451800,8.234900,8.042900,8.019600,7.958500,7.947700,7.643100,7.555300,7.505300,7.441800,7.438700,7.285300,7.277600,7.269500,7.113000,7.095200,7.063400,6.914700,6.871000,6.842200,6.783700,6.776900,6.756500,6.756500,6.736300,6.675600,6.675500,6.668500,6.652400,6.585900,6.584300,6.565200,6.506400,6.409100,6.370800,6.327600,6.221300,6.202900,6.160300,6.061800,5.861600,5.834700,5.735200,5.702600,5.605100,5.602100,5.554400,5.377800,5.371500,5.284500,5.224800,5.078800,5.054000,4.962900,4.954500,4.925400,4.922300,4.888500,4.827900,4.746300,4.612100,4.579700,4.547800,4.516300,4.516300,4.454600,4.394600,4.304600,4.143500,3.641100,2.743000,2.732500,2.707000,2.689400,2.689400,2.671700,2.664600,2.664100,2.662300,2.655600,2.650100,2.645700,2.638000,2.634400,2.634400,2.626000,2.620000,2.618700,2.613500,2.603900,2.599500,2.598100,2.583200,2.580800,2.579100
0.600000,10.799400,10.735500,9.924400,9.711000,9.689200,9.405900,9.303700,9.101900,8.635000,8.633500,8.498400,8.188000,8.121800,7.962000,7.959300,7.793800,7.784100,7.742100,7.602300,7.581700,7.569000,7.531300,7.529900,7.498600,7.383100,7.300600,7.292900,7.279200,7.268000,7.123600,7.070600,7.030500,6.901000,6.775300,6.767400,6.762500,6.709500,6.561200,6.458200,6.340100,6.234100,6.055500,5.997000,5.931500,5.902600,5.886300,5.877600,5.874000,5.853500,5.847400,5.801700,5.790100,5.779700,5.775500,5.745100,5.696000,5.646100,5.646100,5.646100,5.618300,5.578400,5.518800,5.477400,5.472600,5.463000,5.421600,5.391300,5.366600,5.361400,5.331400,5.100000,5.059900,4.983000,4.921900,4.782800,4.716800,4.677200,4.445500,4.403900,4.361900,4.348100,4.281300,4.262400,4.228400,4.228400,4.097800,4.005000,3.975000,3.887600,3.859300,3.750200,3.750200,3.647100,3.622100,3.622100,3.573400,3.573400,3.549400,3.549400,3.525900
0.500000,14.926800,11.851100,11.829800,10.626200,9.772000,9.457800,9.274800,8.755500,8.632700,8.583400,8.542100,8.484100,8.440400,8.427900,8.328200,8.146500,8.088200,8.023200,7.956100,7.843700,7.772200,7.707100,7.403900,7.387700,7.345900,7.210000,7.152200,7.113600,7.092600,6.956700,6.941100,6.884500,6.826800,6.825200,6.810700,6.809600,6.741100,6.716800,6.711000,6.689300,6.658100,6.650300,6.636400,6.627200,6.596300,6.446800,6.414900,6.366000,6.355900,6.348800,6.263200,6.233400,6.221400,6.205000,6.170800,6.166800,6.156900,6.150500,6.148900,6.126400,6.122600,6.121300,6.120800,6.075400,6.073700,6.073700,6.033000,6.013100,5.945700,5.901300,5.882100,5.882100,5.882100,5.767300,5.746400,5.735200,5.723100,5.711800,5.672200,5.654200,5.642000,5.642000,5.641300,5.630400,5.629100,5.628500,5.616900,5.605300,5.595600,5.585300,5.585300,5.580600,5.575100,5.575100,5.569100,5.563100,5.533900,5.533400,5.493300,5.453300
0.600000,19.705800,19.247300,15.780700,15.578000,14.979400,14.900200,14.318600,14.049800,13.974900,13.726800,13.657700,13.400300,13.271000,13.209000,13.091000,12.626800,12.552200,12.407000,12.320900,12.291900,12.178300,11.977600,11.795800,11.723600,11.510900,11.369900,11.261600,11.234300,11.191000,11.084900,11.034200,10.853200,10.816300,10.816300,10.722800,10.662200,10.662200,10.593100,10.508300,10.207100,9.931500,9.928100,9.893500,9.726500,9.676500,9.480700,9.449800,9.387300,9.219100,9.180300,9.114700,9.075600,9.070900,9.027400,8.941800,8.908600,8.848600,8.743800,8.690700,8.689000,8.602300,8.543600,8.529900,8.528200,8.528200,8.451700,8.451700,8.438700,8.420900,8.376500,8.376500,8.369300,8.356800,8.316700,8.302700,8.241900,8.216300,8.194800,8.172700,8.096300,8.088900,8.020000,7.952300,7.952300,7.897500,7.887400,7.842300,7.820300,7.802800,7.755900,7.755900,7.630300,7.569000,7.569000,7.516600,7.457100,7.407200,7.390800,7.390800,7.390800
1.000000,34.001100,32.894900,32.299100,31.580700,26.581800,25.569300,24.200600,19.256200,16.541900,15.772900,14.532700,14.401100,14.126400,13.978900,13.967200,13.610500,13.243700,13.164600,13.158200,12.938500,12.448700,12.404500,12.398100,12.390100,12.259000,12.009900,11.926100,11.859600,11.813400,11.553400,11.502900,11.448400,11.391400,11.322900,11.114500,11.034500,10.943300,10.859900,10.516700,10.508100,10.432300,10.348900,10.282800,9.815800,9.815800,9.732200,9.684800,9.536400,9.497300,9.458700,9.389200,9.334900,9.313600,9.111700,9.111700,9.109800,8.932100,8.695800,8.630200,8.592800,8.501800,8.456900,8.256200,8.197000,8.138700,8.138700,8.138700,8.101400,8.098900,8.081100,8.024400,7.968500,7.968500,7.958500,7.947700,7.877000,7.831100,7.795900,7.793600,7.760400,7.709600,7.700100,7.659500,7.653500,7.648600,7.648600,7.648500,7.562000,7.498100,7.498100,7.497300,7.457300,7.443400,7.401000,7.388700,7.353400,7.335500,7.131800,7.095200,7.056100
1.000000,14.456800,9.321600,8.649100,8.489800,7.969500,7.253400,6.358100,5.998500,5.639700,5.320500,4.633100,4.615300,4.374400,4.334100,4.294500,4.294500,4.255600,4.255600,4.255600,4.217400,4.143100,4.106900,4.106900,4.071300,4.036400,4.036400,4.036400,4.036400,4.002000,4.002000,4.002000,3.968200,3.968200,3.968200,3.968200,3.902300,3.870200,3.870200,3.870200,3.838600,3.838600,3.807500,3.807500,3.807500,3.776900,3.776900,3.776900,3.746800,3.688000,3.688000,3.688000,3.631100,3.631100,3.631100,3.603200,3.603200,3.603200,3.575800,3.548800,3.548800,3.522200,3.522200,3.522200,3.496100,3.496100,3.470200,3.470200,3.444800,3.444800,3.444800,3.444800,3.419800,3.419800,3.419800,3.419800,3.395100,3.395100,3.395100,3.395100,3.395100,3.395100,3.395100,3.346700,3.346700,3.346700,3.323100,3.323100,3.323100,3.323100,3.323100,3.323100,3.299700,3.299700,3.299700,3.299700,3.276700,3.276700,3.276700,3.254100,3.254100
0.600000,23.076500,22.099900,21.334500,19.596400,19.494500,18.847800,15.332300,15.155800,14.102600,13.764400,12.284500,11.647900,11.589800,11.127800,11.078900,11.055700,10.499900,9.760500,9.529100,9.376500,9.334700,8.844100,8.602600,8.482200,8.334900,8.015900,7.471700,7.279700,7.039200,6.965200,6.585300,6.520700,6.384100,5.878700,5.854700,5.725100,5.654200,5.559600,5.528900,5.468000,5.423400,5.410200,5.388700,5.367400,5.304500,5.302100,5.183000,5.143200,5.130100,5.122200,5.122200,5.104900,5.090800,5.036700,5.014000,5.008800,4.939400,4.939400,4.927000,4.902900,4.847900,4.796500,4.796500,4.771200,4.762300,4.746200,4.728400,4.718900,4.696900,4.662000,4.648700,4.624900,4.601400,4.578200,4.578200,4.578200,4.578200,4.562100,4.555100,4.473600,4.473600,4.473600,4.465200,4.443700,4.443300,4.414100,4.378800,4.332300,4.299800,4.225100,4.211400,4.191300,4.165000,4.139100,4.097000,4.097000,4.097000,3.988700,3.953900,3.919600
0.750000,33.430600,31.999600,30.179400,23.020500,20.516300,20.516300,20.412600,20.406100,20.304600,18.278500,18.036500,16.166200,15.602800,14.386100,11.495800,11.120600,10.223200,9.738600,9.738600,9.454300,8.074300,7.923300,7.822800,7.217300,7.217300,7.140500,6.824300,6.793000,6.495000,6.411300,6.378700,6.347100,6.307500,6.301500,6.267400,6.196000,6.144600,6.141300,6.141300,6.110100,6.091200,6.047200,6.019700,5.923100,5.923100,5.923100,5.682200,5.682200,5.682000,5.682000,5.674200,5.673700,5.649200,5.631300,5.617500,5.490800,5.466300,5.462100,5.402300,5.372900,5.199600,5.128100,5.128100,5.122000,5.122000,5.095500,5.069400,4.942400,4.924900,4.893400,4.845400,4.845400,4.829300,4.798300,4.798300,4.798300,4.775100,4.767600,4.737300,4.662300,4.311700,4.131200,4.131200,4.030000,4.030000,4.013100,3.965200,3.902500,3.866800,3.858400,3.841600,3.830900,3.816700,3.782900,3.764500,3.754100,3.754100,3.742300,3.725800,3.722900
0.833333,13.594300,13.201700,12.032100,11.959900,10.794500,10.769700,10.616700,9.747100,9.673700,9.253900,9.125900,8.855800,8.590500,8.352200,8.219300,7.974800,7.821300,7.760400,7.698900,7.583300,7.501400,7.480300,7.414100,7.305400,7.148300,6.951500,6.900900,6.863600,6.806700,6.764200,6.576100,6.267900,6.187700,6.154800,5.974300,5.926000,5.917800,5.856200,5.836500,5.792800,5.784500,5.784500,5.761600,5.749700,5.707300,5.643200,5.544100,5.543600,5.543600,5.541600,5.541600,5.495300,5.478300,5.476000,5.476000,5.443700,5.435300,5.414100,5.411900,5.411900,5.349100,5.349100,5.330800,5.228100,5.226900,5.198600,5.172700,5.112300,5.084200,5.028900,4.921700,4.895600,4.895600,4.844300,4.843200,4.819000,4.794000,4.720500,4.696500,4.674000,4.672800,4.672800,4.626000,4.557500,4.535100,4.513000,4.491000,4.478300,4.441200,4.441200,4.384500,4.368600,4.368600,4.343300,4.302800,4.298400,4.298400,4.264200,4.264200,4.230500
1.000000,23.182100,20.658700,20.025500,19.832200,14.997200,14.319400,12.140000,10.438800,10.366000,10.084800,9.754100,9.210400,7.664700,6.505500,6.461100,6.407100,6.362400,6.352100,5.953100,5.789200,5.563000,5.466100,5.466100,5.455700,5.397500,5.373900,5.328900,5.327800,5.320600,5.285900,5.217300,5.198400,5.156300,5.122900,5.094400,5.092200,5.061800,5.061800,5.054000,5.033900,4.975000,4.975000,4.975000,4.972900,4.955600,4.917300,4.831300,4.831300,4.831300,4.787900,4.758600,4.734500,4.728200,4.723800,4.697700,4.697700,4.697700,4.621000,4.546700,4.522500,4.522500,4.522500,4.498500,4.474800,4.474800,4.428100,4.405200,4.382400,4.359900,4.315600,4.272200,4.229600,4.208600,4.208600,4.187900,4.167300,4.146900,4.146900,4.146900,4.126800,4.106800,4.106800,3.877600,3.842500,3.842500,3.740900,3.644600,3.613500,3.613500,3.613500,3.583000,3.553000,3.523600,3.494500,3.494500,3.466000,3.437900,3.437900,3.437900,3.410300
0.600000,10.799400,10.735500,9.924400,9.711000,9.689200,9.405900,9.303700,9.101900,8.635000,8.633500,8.498400,8.188000,8.121800,7.962000,7.959300,7.793800,7.784100,7.742100,7.602300,7.581700,7.569000,7.531300,7.529900,7.498600,7.383100,7.300600,7.292900,7.279200,7.268000,7.123600,7.070600,7.030500,6.901000,6.775300,6.767400,6.762500,6.709500,6.561200,6.458200,6.340100,6.234100,6.055500,5.997000,5.931500,5.902600,5.886300,5.877600,5.874000,5.853500,5.847400,5.801700,5.790100,5.779700,5.775500,5.745100,5.696000,5.646100,5.646100,5.646100,5.618300,5.578400,5.518800,5.477400,5.472600,5.463000,5.421600,5.391300,5.366600,5.361400,5.331400,5.100000,5.059900,4.983000,4.921900,4.782800,4.716800,4.677200,4.445500,4.403900,4.361900,4.348100,4.281300,4.262400,4.228400,4.228400,4.097800,4.005000,3.975000,3.887600,3.859300,3.750200,3.750200,3.647100,3.622100,3.622100,3.573400,3.573400,3.549400,3.549400,3.525900
1.000000,24.533200,21.152800,19.279100,18.091700,17.999300,15.630200,15.087800,14.176700,14.107600,14.075500,13.951200,13.627800,13.570300,13.198800,12.894500,12.830800,12.513400,12.332700,12.197600,12.102500,11.846200,11.643200,11.466000,11.390500,11.374500,11.296300,10.972500,10.848900,10.817600,10.764700,10.745900,10.318200,10.302300,10.245300,10.173500,9.939800,9.919200,9.593400,9.565700,9.547800,9.447300,9.439800,9.288100,9.069900,8.632700,8.560200,8.484100,8.427900,8.328200,8.260400,8.173300,8.088200,8.067500,8.045100,8.023200,7.956100,7.843700,7.806400,7.772200,7.516500,7.507800,7.210000,7.113600,7.092600,6.825200,6.766200,6.741100,6.737900,6.689300,6.650300,6.636400,6.560100,6.526600,6.525900,6.525900,6.520700,6.504500,6.492000,6.437000,6.425300,6.420800,6.360000,6.297200,6.259700,6.221400,6.205000,6.200400,6.170800,6.150500,6.148900,6.075400,6.073700,6.073700,6.054600,6.013100,5.949100,5.890700,5.882100,5.882100,5.882100
0.600000,19.705800,19.247300,15.780700,15.578000,14.979400,14.900200,14.318600,14.049800,13.974900,13.726800,13.657700,13.400300,13.271000,13.209000,13.091000,12.626800,12.552200,12.407000,12.320900,12.291900,12.178300,11.977600,11.795800,11.723600,11.510900,11.369900,11.261600,11.234300,11.191000,11.084900,11.034200,10.853200,10.816300,10.816300,10.722800,10.662200,10.662200,10.593100,10.508300,10.207100,9.931500,9.928100,9.893500,9.726500,9.676500,9.480700,9.449800,9.387300,9.219100,9.180300,9.114700,9.075600,9.070900,9.027400,8.941800,8.908600,8.848600,8.743800,8.690700,8.689000,8.602300,8.543600,8.529900,8.528200,8.528200,8.451700,8.451700,8.438700,8.420900,8.376500,8.376500,8.369300,8.356800,8.316700,8.302700,8.241900,8.216300,8.194800,8.172700,8.096300,8.088900,8.020000,7.952300,7.952300,7.897500,7.887400,7.842300,7.820300,7.802800,7.755900,7.755900,7.630300,7.569000,7.569000,7.516600,7.457100,7.407200,7.390800,7.390800,7.390800
1.000000,23.961800,22.502200,21.068300,19.891200,18.780800,18.319200,17.192300,15.760400,15.086700,14.582800,13.722800,13.664100,13.496900,12.683000,12.450900,11.394800,11.015200,10.534900,10.428300,10.375800,10.375800,10.375800,10.345500,10.272500,10.218900,10.169600,10.121200,10.090800,9.955500,9.907800,9.162500,8.683900,8.345600,8.253900,8.216700,8.076400,8.033200,8.024800,7.995000,7.962800,7.902300,7.619800,7.452100,7.303100,7.102900,7.098200,7.087000,7.058500,6.951600,6.849700,6.806500,6.771800,6.753700,6.734500,6.717500,6.689500,6.667400,6.448900,6.424500,6.349900,6.340400,6.305400,6.282400,6.193300,6.113000,6.085100,6.085100,6.075900,5.929700,5.879600,5.830400,5.828200,5.700000,5.695500,5.687600,5.602100,5.554400,5.464500,5.393800,5.371500,5.339500,5.339500,5.338800,5.331400,5.331400,5.316000,5.316000,5.312800,5.280600,5.234200,5.228600,5.224700,5.224700,5.159100,5.104100,5.104100,5.104100,5.061800,5.011100,5.011100
1.000000,34.001100,32.894900,32.299100,31.580700,26.581800,25.569300,24.200600,19.256200,16.541900,15.772900,14.532700,14.401100,14.126400,13.978900,13.967200,13.610500,13.243700,13.164600,13.158200,12.938500,12.448700,12.404500,12.398100,12.390100,12.259000,12.009900,11.926100,11.859600,11.813400,11.553400,11.502900,11.448400,11.391400,11.322900,11.114500,11.034500,10.943300,10.859900,10.516700,10.508100,10.432300,10.348900,10.282800,9.815800,9.815800,9.732200,9.684800,9.536400,9.497300,9.458700,9.389200,9.334900,9.313600,9.111700,9.111700,9.109800,8.932100,8.695800,8.630200,8.592800,8.501800,8.456900,8.256200,8.197000,8.138700,8.138700,8.138700,8.101400,8.098900,8.081100,8.024400,7.968500,7.968500,7.958500,7.947700,7.877000,7.831100,7.795900,7.793600,7.760400,7.709600,7.700100,7.659500,7.653500,7.648600,7.648600,7.648500,7.562000,7.498100,7.498100,7.497300,7.457300,7.443400,7.401000,7.388700,7.353400,7.335500,7.131800,7.095200,7.056100
1.000000,34.817900,22.906700,21.851600,19.694600,17.987000,17.310600,16.386600,15.034200,14.908000,14.314300,13.632900,12.734200,12.604500,12.384400,11.961400,11.402800,11.181200,10.969500,10.917300,10.577800,10.549100,10.241200,10.145000,10.144000,10.029100,10.014700,9.946500,9.726600,9.634800,9.624300,9.547300,9.502200,9.431600,9.398800,9.327800,9.260700,9.209700,9.188100,9.128000,9.055000,8.974900,8.928500,8.918100,8.861100,8.850500,8.809400,8.795300,8.784700,8.716700,8.681700,8.500100,8.457800,8.397300,8.391200,8.387200,8.364600,8.234700,8.194800,8.007700,7.996600,7.917100,7.866100,7.756000,7.716200,7.702000,7.676700,7.669700,7.565000,7.516600,7.446300,7.427600,7.371300,7.295300,7.281200,7.269800,7.171300,7.153600,7.148600,7.115900,7.115900,7.115900,7.026900,6.978000,6.897800,6.855600,6.840800,6.830500,6.822200,6.773000,6.769400,6.702100,6.700400,6.645000,6.621400,6.620800,6.606400,6.489200,6.476300,6.470400,6.460400
0.750000,33.430600,31.999600,30.179400,23.020500,20.516300,20.516300,20.412600,20.406100,20.304600,18.278500,18.036500,16.166200,15.602800,14.386100,11.495800,11.120600,10.223200,9.738600,9.738600,9.454300,8.074300,7.923300,7.822800,7.217300,7.217300,7.140500,6.824300,6.793000,6.495000,6.411300,6.378700,6.347100,6.307500,6.301500,6.267400,6.196000,6.144600,6.141300,6.141300,6.110100,6.091200,6.047200,6.019700,5.923100,5.923100,5.923100,5.682200,5.682200,5.682000,5.682000,5.674200,5.673700,5.649200,5.631300,5.617500,5.490800,5.466300,5.462100,5.402300,5.372900,5.199600,5.128100,5.128100,5.122000,5.122000,5.095500,5.069400,4.942400,4.924900,4.893400,4.845400,4.845400,4.829300,4.798300,4.798300,4.798300,4.775100,4.767600,4.737300,4.662300,4.311700,4.131200,4.131200,4.030000,4.030000,4.013100,3.965200,3.902500,3.866800,3.858400,3.841600,3.830900,3.816700,3.782900,3.764500,3.754100,3.754100,3.742300,3.725800,3.722900
0.750000,21.527300,20.209200,19.309000,15.697900,14.673900,13.640100,12.856300,12.648200,12.606400,12.328800,11.114800,10.837400,10.614300,10.558200,10.544200,10.265500,9.857300,8.997400,8.955200,8.866500,8.705200,8.392500,8.080800,7.691100,7.651600,7.583400,7.541000,7.469800,7.305600,7.299400,7.298600,7.211500,7.095200,6.977500,6.953200,6.859800,6.853600,6.776900,6.765200,6.747900,6.734800,6.694200,6.573600,6.496300,6.422900,6.309300,6.069100,5.964700,5.945000,5.941300,5.878300,5.834700,5.758900,5.756300,5.732300,5.720100,5.702600,5.692600,5.671400,5.659900,5.634400,5.610700,5.583500,5.526100,5.416800,5.403300,5.377800,5.370500,5.340600,5.309500,5.304000,5.304000,5.193000,5.176700,5.166500,5.130100,5.130100,5.122500,5.054000,4.976000,4.965900,4.954500,4.949800,4.922300,4.902900,4.841500,4.827900,4.827000,4.815100,4.815100,4.803700,4.800100,4.796700,4.789000,4.762400,4.721900,4.695000,4.682000,4.682000,4.670200
